dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2,cost_selected,epsilon_selected,sigma_selected,gamma_selected,sym_type_selected,mtry_selected,xgb_trees_selected,xgb_lr_selected,xgb_depth_selected
energy_efficiency,28,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,1.5090795348170931,1.995358090891787,0.9603933783740722,0.025711958352114178,0.14698672744896052,0.9985051044993815,139314270.63242322,NA,4.910443951383314,0.020736167282555645,NA,NA,NA,NA,NA
energy_efficiency,28,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,1.7499976637340584,2.409697287405279,1.1134529148784555,0.030794433928702666,0.24310215527448584,0.9975275841266914,250103493.15443462,NA,3.73008744062709,0.03593618571950725,odd,NA,NA,NA,NA
energy_efficiency,28,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,1.7379969793111145,2.420717231538732,1.1057830270644846,0.03066636286655003,0.24362436437994195,0.9975222731162643,254739407.603642,NA,3.568835183718604,0.039256992116608616,odd,NA,NA,NA,NA
energy_efficiency,28,b1,ε-SVR (MSE),SVR-MSE,baseline,5.143480232539109,7.046186997072914,3.2537827320711252,0.08112817671909944,1.2687806833136097,0.9870961510084928,34.17143784436696,NA,0.2660128619023611,7.065855199423371,NA,NA,NA,NA,NA
energy_efficiency,28,b2,Random Forest,RF,baseline,1.7823215579217189,2.41525832481909,1.1340299790561896,0.03194078415267639,0.26026900925091917,0.9973529924937288,NA,NA,NA,NA,NA,4,NA,NA,NA
energy_efficiency,28,b3,XGBoost,XGB,baseline,1.0098894368935514,1.4401485024207807,0.6427713193413348,0.017803971664678255,0.0801335942280904,0.9991850192766448,NA,NA,NA,NA,NA,NA,298,0.08261793107302387,4
energy_efficiency,28,b4,Linear Regression,LR,baseline,8.870490342170676,12.432715156003251,5.565092395872471,0.1593113104652884,7.2656718901670105,0.9261061157963897,NA,NA,NA,NA,NA,NA,NA,NA,NA
energy_efficiency,28,b5,WLS (1/y²),WLS,baseline,9.358249827912623,12.245472317341573,5.887297132003137,0.18169325822503732,8.721263035514818,0.9113023529554476,NA,NA,NA,NA,NA,NA,NA,NA,NA
energy_efficiency,28,b6,Log-SVR,Log-SVR,baseline,2.4047921062129207,3.5305964018497527,1.5287016708927692,0.04349480615055518,0.6095248772356444,0.9938009641257506,100,0.01,NA,0.224,NA,NA,NA,NA,NA
energy_efficiency,29,m1,SVR-MAPE,SVR-MAPE,psvr,1.8246355845580962,2.478372521885402,1.1608562913310916,0.03638851058991486,0.29255538573897477,0.9969733379728656,981.8579065132656,1.006381949801707,2.841200536127304,0.06193929080339595,NA,NA,NA,NA,NA
energy_efficiency,29,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,2.337546077771266,3.037557924686927,1.4870838525847663,0.04963239812640471,0.5329275535254747,0.9944865428288223,823.9468683605403,1.3322430967328054,2.048960296287426,0.11909757492915661,odd,NA,NA,NA,NA
energy_efficiency,29,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,1.7395811011940394,2.384318052946793,1.1067961775628044,0.034209259935649446,0.2609589916752506,0.9973002217383635,229201764.14656729,NA,4.69389677931783,0.022693575887559544,NA,NA,NA,NA,NA
energy_efficiency,29,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,1.7395811011940394,2.384318052946793,1.1067961775628044,0.034209259935649446,0.2609589916752506,0.9973002217383635,229201764.14656729,NA,4.69389677931783,0.022693575887559544,NA,NA,NA,NA,NA
energy_efficiency,29,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,1.831902446884913,2.443340666884056,1.1655522968704262,0.03815641307575676,0.31629359403738,0.9967277518816456,254623368.6202414,NA,3.5383204606835856,0.0399370219283255,odd,NA,NA,NA,NA
energy_efficiency,29,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,1.8427068625252914,2.4700456407706914,1.1723915934769211,0.03823398242909967,0.3145575401794564,0.996745712406541,249989666.7796305,NA,3.698193957378997,0.03655869081455044,odd,NA,NA,NA,NA
energy_efficiency,29,b1,ε-SVR (MSE),SVR-MSE,baseline,5.688389996200984,8.336101517106426,3.5859184172557343,0.0933487159979168,1.4415138067605329,0.9850866696933591,44.83461402053524,NA,0.26614233810429017,7.058981903239722,NA,NA,NA,NA,NA
energy_efficiency,29,b2,Random Forest,RF,baseline,1.9308148733776898,2.5930208457844115,1.2284750974022414,0.039580218032448225,0.3632822210552701,0.996241626176788,NA,NA,NA,NA,NA,4,NA,NA,NA
energy_efficiency,29,b3,XGBoost,XGB,baseline,1.256447772301471,2.2970883026183264,0.7985179930294468,0.024286472127639753,0.16056975067073503,0.9983388090230026,NA,NA,NA,NA,NA,NA,285,0.09285714285714286,5
energy_efficiency,29,b4,Linear Regression,LR,baseline,9.106463171392463,12.420406376075507,5.728026921160375,0.18948467116959983,8.705322775164065,0.909938182095045,NA,NA,NA,NA,NA,NA,NA,NA,NA
energy_efficiency,29,b5,WLS (1/y²),WLS,baseline,8.976014121629674,11.610352033210733,5.659369332043072,0.19774545843493296,9.375021479694647,0.903009744823231,NA,NA,NA,NA,NA,NA,NA,NA,NA
energy_efficiency,29,b6,Log-SVR,Log-SVR,baseline,2.5298437766307975,3.793317194157587,1.6074814003150013,0.04730816367434359,0.501020540383088,0.9948166401361525,10,0.01,NA,0.224,NA,NA,NA,NA,NA
energy_efficiency,30,m1,SVR-MAPE,SVR-MAPE,psvr,2.3226900255426624,4.822646180829208,1.4686111886221294,0.042400392160931194,0.6858718264975182,0.9932771473737935,606.7846862417315,1.131155876810202,2.698717545909699,0.06865230749302141,NA,NA,NA,NA,NA
energy_efficiency,30,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,2.490141192425579,4.21826740684361,1.57929697251765,0.04978470485668931,0.7227851820498877,0.9929153260542263,823.9468683605403,1.3322430967328054,2.0674649918145853,0.11697516743333707,odd,NA,NA,NA,NA
energy_efficiency,30,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,1.81102597996485,3.2725198052620494,1.1497944006220484,0.034023877053172565,0.3658818439149821,0.9964136597827524,255622841.1045358,NA,4.361388603014088,0.02628575378526981,NA,NA,NA,NA,NA
energy_efficiency,30,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,1.7172462662404533,2.903092770552531,1.0909973528088408,0.03251690625102085,0.30427282890846774,0.9970175456872802,251939739.3257215,NA,4.756390073795721,0.02210116038148176,NA,NA,NA,NA,NA
energy_efficiency,30,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,1.8675724522241692,2.857633594682605,1.1871320165288954,0.03749774654612106,0.36686336882312925,0.9964040389657841,205701155.359276,NA,3.3396567995973445,0.04482975101756149,odd,NA,NA,NA,NA
energy_efficiency,30,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,1.8600526185452924,2.8109578531320953,1.1823358468790817,0.03750087119251604,0.35932855920531237,0.9964778944773682,249760011.20870948,NA,3.7341130532434814,0.035858744473670025,odd,NA,NA,NA,NA
energy_efficiency,30,b1,ε-SVR (MSE),SVR-MSE,baseline,6.423276009521711,10.751634477406508,4.004028374732752,0.10684987135024054,3.1277800093880996,0.9693417877248425,21.336638412348915,NA,0.2660700592858719,7.062817616084353,NA,NA,NA,NA,NA
energy_efficiency,30,b2,Random Forest,RF,baseline,2.4130779957950725,5.713592621573127,1.5182175074056337,0.045148827881443455,0.9589232479730252,0.9906007224281442,NA,NA,NA,NA,NA,4,NA,NA,NA
energy_efficiency,30,b3,XGBoost,XGB,baseline,1.6774051903548644,4.422807188019286,1.0588412274857462,0.02968509254470953,0.5153248414485064,0.9949488332515812,NA,NA,NA,NA,NA,NA,300,0.09816537841268552,5
energy_efficiency,30,b4,Linear Regression,LR,baseline,10.200511169648085,14.194565680720237,6.381763973024005,0.20000884103572317,9.957821159324258,0.9023943519095695,NA,NA,NA,NA,NA,NA,NA,NA,NA
energy_efficiency,30,b5,WLS (1/y²),WLS,baseline,10.017345491924944,13.833576524667704,6.268019397682942,0.21092825567202886,11.595745945695375,0.8863395636442235,NA,NA,NA,NA,NA,NA,NA,NA,NA
energy_efficiency,30,b6,Log-SVR,Log-SVR,baseline,3.307709990066937,8.992564352265711,2.0331158310557034,0.057022193939615794,2.1023224636517277,0.9793932283702791,100,0.01,NA,0.224,NA,NA,NA,NA,NA
