dataset,seed,model_id,label,abbrev,family,MAPE,RMSPE,MAAPE,MASE,MSE,R2
energy_efficiency,13,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,10.163658698677768,12.879930449284679,6.398494359115884,0.21780766675059868,12.43004606965213,0.8818640907047892
energy_efficiency,13,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,10.163658698677768,12.879930449284679,6.398494359115884,0.21780766675059868,12.43004606965213,0.8818640907047892
energy_efficiency,13,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,32.02342240593291,37.964290554973566,19.042610676242933,0.7414524512146586,130.79676412946114,-0.24310035350798476
energy_efficiency,13,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,32.02342240593291,37.964290554973566,19.042610676242933,0.7414524512146586,130.79676412946114,-0.24310035350798476
energy_efficiency,13,b1,ε-SVR (MSE),SVR-MSE,baseline,2.744215078825284,4.325130971393214,1.7422928753802112,0.04652339879217967,0.5842067258723339,0.994447663959524
energy_efficiency,13,b2,Random Forest,RF,baseline,2.0176800653671267,3.226655516504813,1.28209631088058,0.03644765380226813,0.3549565670412876,0.996626471328203
energy_efficiency,13,b3,XGBoost,XGB,baseline,1.0814115727151379,2.213120575641669,0.6869681215061708,0.01918980849891075,0.13472302262736904,0.9987195842483688
energy_efficiency,13,b4,Linear Regression,LR,baseline,10.004327796748779,13.102363620921576,6.292051410307573,0.18809435036276048,9.163595170052137,0.9129086375254596
energy_efficiency,13,b5,WLS (1/y²),WLS,baseline,10.154471971193871,12.874230228484496,6.393940238112323,0.2062646588510095,11.247611007686276,0.8931020250169494
energy_efficiency,13,b6,Log-SVR,Log-SVR,baseline,2.479991556270535,3.8360451916658524,1.5753406361013849,0.04501348351197026,0.567901919318583,0.9946026258267059
energy_efficiency,13,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,14,m1,SVR-MAPE,SVR-MAPE,psvr,1.7163288947332753,2.5096622612156625,1.0917483389634528,0.03275967040954808,0.3790096979011788,0.9954831083487294
energy_efficiency,14,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,8.019533876717395,14.403378771849171,4.965115582842476,0.20496634982250514,24.805902991244253,0.7043727990501397
energy_efficiency,14,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,8.607298244942877,11.16450041376092,5.4308217890104595,0.18103479298129843,9.631087238062303,0.885220410508851
energy_efficiency,14,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,8.607298244942877,11.16450041376092,5.4308217890104595,0.18103479298129843,9.631087238062303,0.885220410508851
energy_efficiency,14,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,30.570001468710956,36.373275647714024,18.266556056311295,0.7005261090052121,124.78728274639633,-0.48716678951285086
energy_efficiency,14,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,30.570001468710956,36.373275647714024,18.266556056311295,0.7005261090052121,124.78728274639633,-0.48716678951285086
energy_efficiency,14,b1,ε-SVR (MSE),SVR-MSE,baseline,1.8654950959085999,2.9087601091245916,1.1861077775531805,0.03346531418749899,0.4013571680966376,0.995216779803281
energy_efficiency,14,b2,Random Forest,RF,baseline,1.778201410552823,2.2769867296609974,1.1316271007787428,0.03383478677958068,0.3009296628660837,0.9964136361434902
energy_efficiency,14,b3,XGBoost,XGB,baseline,1.0875842874165333,1.546973186013293,0.6921797403359455,0.02088028846883606,0.12308116826415885,0.9985331660259893
energy_efficiency,14,b4,Linear Regression,LR,baseline,8.78868923439807,11.912390209293438,5.52931035421586,0.16005841475278085,7.327229814721421,0.9126768962368741
energy_efficiency,14,b5,WLS (1/y²),WLS,baseline,8.367219405588617,10.82328061667453,5.281484832351729,0.16558673229165058,7.533479414780119,0.9102188929146849
energy_efficiency,14,b6,Log-SVR,Log-SVR,baseline,2.1079887358399523,2.996920428928029,1.340738911092384,0.038898016124705434,0.45254785009389037,0.9946067089649445
energy_efficiency,14,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,15,m1,SVR-MAPE,SVR-MAPE,psvr,1.99046595944731,3.171938649218558,1.265267042694823,0.035985865857461455,0.3403288043328485,0.9968459820236258
energy_efficiency,15,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,8.872346282678006,13.72073933699865,5.519432500440675,0.15599022474730637,6.080620855699577,0.9436474749059592
energy_efficiency,15,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.543201642418085,12.103879797719598,6.0125283257770015,0.20981637827353888,10.91949527161651,0.89880291077
energy_efficiency,15,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.543201642418085,12.103879797719598,6.0125283257770015,0.20981637827353888,10.91949527161651,0.89880291077
energy_efficiency,15,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,33.3275430410191,38.35095750235708,19.88675043766898,0.8070944324833209,143.59765282038987,-0.33080001632092926
energy_efficiency,15,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,33.3275430410191,38.35095750235708,19.88675043766898,0.8070944324833209,143.59765282038987,-0.33080001632092926
energy_efficiency,15,b1,ε-SVR (MSE),SVR-MSE,baseline,2.270136565065972,3.9959864132277443,1.4406960062939718,0.039682884821327265,0.4088276533670887,0.9962111647573106
energy_efficiency,15,b2,Random Forest,RF,baseline,2.200665318353293,3.450506216734067,1.3985082580510155,0.040154268417990455,0.3988352339673917,0.9963037701142856
energy_efficiency,15,b3,XGBoost,XGB,baseline,1.5273469659994034,3.071742291566749,0.9696995573295943,0.026839452532870144,0.23264367754749476,0.9978439605119144
energy_efficiency,15,b4,Linear Regression,LR,baseline,9.384835965889001,12.021598195439692,5.918452139649762,0.1834578470418327,7.860059036152807,0.9271564229070021
energy_efficiency,15,b5,WLS (1/y²),WLS,baseline,9.400210869159467,11.838927371583347,5.931093403621638,0.20231713623297465,10.131676983717641,0.9061040648613213
energy_efficiency,15,b6,Log-SVR,Log-SVR,baseline,2.7742729859469577,5.764557964838115,1.7473999508056728,0.047409393447545814,0.6684470913229241,0.9938051257623627
energy_efficiency,15,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,16,m1,SVR-MAPE,SVR-MAPE,psvr,1.9436519627633133,3.3068745424133246,1.2345002397431244,0.03324996977545533,0.367337721832669,0.9965362545778651
energy_efficiency,16,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,9.100544653679062,26.41326917197914,4.931484031037246,0.125824697234703,6.7775933979700005,0.9360918938893946
energy_efficiency,16,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.142174420553289,12.033690639038808,5.755885467042337,0.190369678650126,11.69680828796646,0.8897070359153348
energy_efficiency,16,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.142174420553289,12.033690639038808,5.755885467042337,0.190369678650126,11.69680828796646,0.8897070359153348
energy_efficiency,16,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,30.86199192463449,37.19655680446744,18.336642012133748,0.6720649193926997,125.5178197615426,-0.18354785734049872
energy_efficiency,16,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,30.86199192463449,37.19655680446744,18.336642012133748,0.6720649193926997,125.5178197615426,-0.18354785734049872
energy_efficiency,16,b1,ε-SVR (MSE),SVR-MSE,baseline,2.468905176963863,4.248133152493729,1.5664241473840768,0.0372539009123332,0.43622214422303685,0.9958867212233251
energy_efficiency,16,b2,Random Forest,RF,baseline,1.9035269861259196,3.0134285678396258,1.2097964551554452,0.03313348403952799,0.3518636410412183,0.9966821646582014
energy_efficiency,16,b3,XGBoost,XGB,baseline,1.1161990197048808,2.2180915837733144,0.70910205447377606,0.01920314712890243,0.15506840812743555,0.9985378101489566
energy_efficiency,16,b4,Linear Regression,LR,baseline,9.928049733867496,13.026885162937592,6.24180216633686,0.18363112334834789,9.793998019566294,0.9076492453989681
energy_efficiency,16,b5,WLS (1/y²),WLS,baseline,9.615808940142163,12.150218191453565,6.061059833696938,0.19100522134493514,10.900676643566173,0.8972140170251168
energy_efficiency,16,b6,Log-SVR,Log-SVR,baseline,2.3701687399190994,4.003064724135596,1.5043741061685991,0.03618651475085535,0.3934957497744498,0.9962896021265911
energy_efficiency,16,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,17,m1,SVR-MAPE,SVR-MAPE,psvr,1.9962525217904727,2.953750301331654,1.2695107420584046,0.043554488131930046,0.5288006314765531,0.9948720355614569
energy_efficiency,17,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,7.747478734974961,13.790094635551126,4.803765969099396,0.22721684454071606,26.780127870811594,0.7403037454821015
energy_efficiency,17,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,10.053386260955365,13.086710343846853,6.322904871359126,0.24087744920273546,14.76904543101245,0.8567794074867359
energy_efficiency,17,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,10.053386260955365,13.086710343846853,6.322904871359126,0.24087744920273546,14.76904543101245,0.8567794074867359
energy_efficiency,17,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,34.355560046810446,39.77027165054568,20.403875503266445,0.8878267015184041,165.88691583709695,-0.6086633687576317
energy_efficiency,17,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,34.355560046810446,39.77027165054568,20.403875503266445,0.8878267015184041,165.88691583709695,-0.6086633687576317
energy_efficiency,17,b1,ε-SVR (MSE),SVR-MSE,baseline,2.340078354931764,3.8443928108820145,1.4858344625045774,0.045505025173937015,0.49895881607848724,0.9951614220694033
energy_efficiency,17,b2,Random Forest,RF,baseline,1.744713742702694,2.6783568345624422,1.1095832800714125,0.036799000035328565,0.32495349604038065,0.9968488124395343
energy_efficiency,17,b3,XGBoost,XGB,baseline,1.0931385163425256,1.6979280285208695,0.6955640228542712,0.02416432558650142,0.17888386860273275,0.9982653006403142
energy_efficiency,17,b4,Linear Regression,LR,baseline,9.422955413825571,12.528050205700417,5.930981765862834,0.1970320372947766,9.667064572863666,0.9062550980388848
energy_efficiency,17,b5,WLS (1/y²),WLS,baseline,9.93168553817254,12.473936825009638,6.257944587914199,0.2251730133565214,12.39503980193927,0.8798009693347163
energy_efficiency,17,b6,Log-SVR,Log-SVR,baseline,2.4517704711099,4.0441817016440975,1.5560710692883217,0.048059496869791885,0.5456209812106039,0.9947089227545768
energy_efficiency,17,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,18,m1,SVR-MAPE,SVR-MAPE,psvr,2.0221465319147613,2.96626697406148,1.2858907526596461,0.0352272833146242,0.34286266505489715,0.9965947388289497
energy_efficiency,18,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,10.621421224290332,21.878009523486067,6.228514814177971,0.15100821315679774,6.488537265982745,0.9355568095895583
energy_efficiency,18,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,8.76599475663225,11.618786182517798,5.521808451009309,0.18004261117307907,9.086980925681083,0.9097494522964685
energy_efficiency,18,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,8.76599475663225,11.618786182517798,5.521808451009309,0.18004261117307907,9.086980925681083,0.9097494522964685
energy_efficiency,18,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,31.04855755657447,35.9845452026949,18.617674411161783,0.6798388783973558,110.05063490747949,-0.09300659446217274
energy_efficiency,18,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,31.04855755657447,35.9845452026949,18.617674411161783,0.6798388783973558,110.05063490747949,-0.09300659446217274
energy_efficiency,18,b1,ε-SVR (MSE),SVR-MSE,baseline,2.6741706741541,4.510694927574206,1.6963281067045701,0.043292262362117355,0.5406907194623116,0.9946299399141709
energy_efficiency,18,b2,Random Forest,RF,baseline,1.6306524176804247,2.336460213861077,1.0374555853881435,0.03095538181485581,0.27044187503376876,0.9973140113814052
energy_efficiency,18,b3,XGBoost,XGB,baseline,1.0875175812109645,2.1547063744929256,0.6910937814726377,0.018628132724726115,0.10962558846289273,0.9989112149038261
energy_efficiency,18,b4,Linear Regression,LR,baseline,9.484685226308406,12.899343810406858,5.954235631012498,0.16970809841301482,7.937217435025257,0.9211687328704987
energy_efficiency,18,b5,WLS (1/y²),WLS,baseline,8.9299167623326,11.682032054618245,5.625062256619179,0.17307888100285565,8.444784648241058,0.916127650539224
energy_efficiency,18,b6,Log-SVR,Log-SVR,baseline,2.734456310501105,6.182744655317653,1.711394965437703,0.043472791729220375,0.6874044130097577,0.9931728012554065
energy_efficiency,18,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,19,m1,SVR-MAPE,SVR-MAPE,psvr,2.163848712806482,3.7381413806358252,1.3738676416833098,0.038748609946870814,0.4626560931546771,0.9950273460000826
energy_efficiency,19,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,8.226667719228226,12.256536200467156,5.158219083481477,0.14288875240581056,6.330422439591549,0.9319602596158235
energy_efficiency,19,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,8.218440334774737,10.780475144073822,5.189376950292106,0.17160590684815488,7.888170577553377,0.9152174940417624
energy_efficiency,19,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,8.218440334774737,10.780475144073822,5.189376950292106,0.17160590684815488,7.888170577553377,0.9152174940417624
energy_efficiency,19,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,28.816112610693338,33.55177703646037,17.402197839736917,0.6727291827182578,107.83059039887867,-0.1589693178020457
energy_efficiency,19,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,28.816112610693338,33.55177703646037,17.402197839736917,0.6727291827182578,107.83059039887867,-0.1589693178020457
energy_efficiency,19,b1,ε-SVR (MSE),SVR-MSE,baseline,2.546277817613586,4.33236876143274,1.6158231602744133,0.043161862216907626,0.5659987765678505,0.9939166129617848
energy_efficiency,19,b2,Random Forest,RF,baseline,2.257787993725006,3.62547043842008,1.4342322434984425,0.04181731645962241,0.5041984806026695,0.9945808460573264
energy_efficiency,19,b3,XGBoost,XGB,baseline,1.1271610887112922,2.411764747246549,0.7158172595708212,0.020599359964104544,0.159837835532401,0.9982820538539139
energy_efficiency,19,b4,Linear Regression,LR,baseline,11.47089231946678,15.479919668641562,7.161448587496295,0.20119705471986604,9.521662114630299,0.897660634106577
energy_efficiency,19,b5,WLS (1/y²),WLS,baseline,10.087122300569604,13.557489070635654,6.32545441077127,0.18342240156841516,8.214477573469079,0.9117103278929773
energy_efficiency,19,b6,Log-SVR,Log-SVR,baseline,2.4594001169712056,4.116643040834344,1.560877079589225,0.043587101587897324,0.5605775660744206,0.9939748804404658
energy_efficiency,19,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,20,m1,SVR-MAPE,SVR-MAPE,psvr,1.922766843457515,2.83449134678957,1.2227581632198108,0.036624283873801636,0.37905887074070455,0.996461466824858
energy_efficiency,20,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,12.061639363354528,18.397588992890665,7.429137827096019,0.2801478864774306,30.802992577309176,0.712452551458637
energy_efficiency,20,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,8.949181832387563,11.517544365845772,5.645023475642514,0.20350116877786492,12.057831007204703,0.887439555349608
energy_efficiency,20,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,8.949181832387563,11.517544365845772,5.645023475642514,0.20350116877786492,12.057831007204703,0.887439555349608
energy_efficiency,20,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,30.360014997469765,36.06055957462125,18.155966675099144,0.7221519002999521,129.11900351792806,-0.2053322392816297
energy_efficiency,20,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,30.360014997469765,36.06055957462125,18.155966675099144,0.7221519002999521,129.11900351792806,-0.2053322392816297
energy_efficiency,20,b1,ε-SVR (MSE),SVR-MSE,baseline,2.2866089880537284,3.4003898266111174,1.4534444786301277,0.04051435697026686,0.4469963968801083,0.9958272666817204
energy_efficiency,20,b2,Random Forest,RF,baseline,1.7834516604676542,2.359737172201736,1.1348394087885214,0.033704750469524786,0.27375963853240026,0.9974444403291002
energy_efficiency,20,b3,XGBoost,XGB,baseline,1.1811631019785929,2.10184685661038,0.7511235887263784,0.0208555952523196,0.12838071667291617,0.9988015597046761
energy_efficiency,20,b4,Linear Regression,LR,baseline,9.670255946659971,12.45197127615963,6.091377571344763,0.17525418264562326,7.735268923755922,0.9277908846932685
energy_efficiency,20,b5,WLS (1/y²),WLS,baseline,9.621657425324942,12.219999689645746,6.063442897067745,0.19450025022035616,10.213331989411056,0.9046580442698798
energy_efficiency,20,b6,Log-SVR,Log-SVR,baseline,2.6051767901757,4.454321488680035,1.6515035002569967,0.044700472033842704,0.549580503182657,0.9948696390111569
energy_efficiency,20,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,21,m1,SVR-MAPE,SVR-MAPE,psvr,2.2389897451479195,3.3302192192391638,1.4234197484385684,0.04017586587650521,0.4252321475910387,0.9956178617760498
energy_efficiency,21,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,7.501564704497513,11.105629422143238,4.707627730785636,0.1318011043032534,4.285491135316067,0.9558367949863249
energy_efficiency,21,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.19543151440769,11.884718730627391,5.796088803370319,0.1978982847410311,10.898665207113343,0.8876861552808567
energy_efficiency,21,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.19543151440769,11.884718730627391,5.796088803370319,0.1978982847410311,10.898665207113343,0.8876861552808567
energy_efficiency,21,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,29.001704138895086,34.70476587052258,17.40494087020203,0.6928656034378504,121.97345813071146,-0.2569711772968659
energy_efficiency,21,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,29.001704138895086,34.70476587052258,17.40494087020203,0.6928656034378504,121.97345813071146,-0.2569711772968659
energy_efficiency,21,b1,ε-SVR (MSE),SVR-MSE,baseline,2.6455485599664845,4.260092378990835,1.6798276288171528,0.04272530076613893,0.5069871632647124,0.99477535308706
energy_efficiency,21,b2,Random Forest,RF,baseline,2.0438584021309087,2.8621565555791966,1.3000527372373423,0.03810145887246772,0.35961188960075985,0.9962940971981215
energy_efficiency,21,b3,XGBoost,XGB,baseline,0.9919239304722758,1.6027725899590122,0.6310857661048498,0.017817688184351744,0.09492647634341851,0.9990217556626282
energy_efficiency,21,b4,Linear Regression,LR,baseline,9.636265135230468,13.93959667520023,6.017070020499097,0.17856904959543365,9.127916377576797,0.9059342255993548
energy_efficiency,21,b5,WLS (1/y²),WLS,baseline,9.700097378834762,13.164165419927166,6.082899783678621,0.19476554993897002,10.37167819800876,0.8931169062934621
energy_efficiency,21,b6,Log-SVR,Log-SVR,baseline,2.3271158703468697,3.3897888059421364,1.4793928811631833,0.04125639424098607,0.4267664291962128,0.9956020505677335
energy_efficiency,21,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,22,m1,SVR-MAPE,SVR-MAPE,psvr,1.728109739178467,2.508261993271234,1.099409803195212,0.03127974760643422,0.3417396803690878,0.9968641974304381
energy_efficiency,22,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,8.98247227251696,18.74265366552333,5.332141220851977,0.13870953848306838,5.960864628482532,0.9453031190331233
energy_efficiency,22,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.013050268615247,11.557986668774495,5.685914884176553,0.19513481960957893,11.483146689040778,0.8946306707630194
energy_efficiency,22,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.013050268615247,11.557986668774495,5.685914884176553,0.19513481960957893,11.483146689040778,0.8946306707630194
energy_efficiency,22,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,32.11552565839028,37.46062042111091,19.167360923825914,0.7131504751739403,128.94178341887076,-0.1831695263836568
energy_efficiency,22,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,32.11552565839028,37.46062042111091,19.167360923825914,0.7131504751739403,128.94178341887076,-0.1831695263836568
energy_efficiency,22,b1,ε-SVR (MSE),SVR-MSE,baseline,1.8653133632951366,2.7527451773270126,1.1864530266746096,0.031352390706876856,0.2941653474557898,0.9973007394065808
energy_efficiency,22,b2,Random Forest,RF,baseline,1.6429933536912589,2.233269466710532,1.0454930838995236,0.030929429087697167,0.2680095936118493,0.9975407445474064
energy_efficiency,22,b3,XGBoost,XGB,baseline,1.1712176947776227,1.4668863014052669,0.745512266055221,0.021622024357921873,0.11170191044806853,0.9989750235107913
energy_efficiency,22,b4,Linear Regression,LR,baseline,8.652159657796652,11.387668484262598,5.458373388423738,0.1541888221171514,6.7724550251135,0.9378559673051222
energy_efficiency,22,b5,WLS (1/y²),WLS,baseline,8.709807412322256,10.91165618975464,5.502833607838296,0.17349175958466992,8.551024710459846,0.9215358157106965
energy_efficiency,22,b6,Log-SVR,Log-SVR,baseline,1.987295800315736,2.8996845011086405,1.2635993410082267,0.03510352042900956,0.3229066953812428,0.9970370088600432
energy_efficiency,22,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,23,m1,SVR-MAPE,SVR-MAPE,psvr,1.8291619892831517,3.0680988522700914,1.1625463509773273,0.032450751047393346,0.3555386575500867,0.9963295681702109
energy_efficiency,23,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,6.537492899544306,9.18826661606182,4.129801538173911,0.12009032351834441,4.6616113126004475,0.9518754819580678
energy_efficiency,23,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,8.651668277763934,11.067693830151924,5.463530088910281,0.19170400469164417,10.704437809187706,0.8894918782515088
energy_efficiency,23,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,8.651668277763934,11.067693830151924,5.463530088910281,0.19170400469164417,10.704437809187706,0.8894918782515088
energy_efficiency,23,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,27.86259382713968,33.473785831965316,16.771529659724308,0.6603138381325625,116.4839504639001,-0.20253139950623011
energy_efficiency,23,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,27.86259382713968,33.473785831965316,16.771529659724308,0.6603138381325625,116.4839504639001,-0.20253139950623011
energy_efficiency,23,b1,ε-SVR (MSE),SVR-MSE,baseline,2.108567544123761,3.80385907362559,1.3383697623646187,0.035480671430270706,0.4752690374486221,0.9950935219962154
energy_efficiency,23,b2,Random Forest,RF,baseline,1.810687692990469,2.858235486168038,1.1510164962002625,0.03244990143865962,0.3083358839193736,0.996816869787375
energy_efficiency,23,b3,XGBoost,XGB,baseline,1.0066950432243782,1.6723192585026698,0.6404141780724177,0.01767275067213397,0.09370563398685636,0.9990326223764642
energy_efficiency,23,b4,Linear Regression,LR,baseline,9.885432048168303,13.991854134546386,6.1768339244782275,0.1796213954492533,9.04071991428263,0.9066674032965989
energy_efficiency,23,b5,WLS (1/y²),WLS,baseline,9.60078878651428,13.00601735242974,6.023592153585534,0.19059140698661672,10.082981437180074,0.8959075329214111
energy_efficiency,23,b6,Log-SVR,Log-SVR,baseline,2.134261452293152,3.5487073889821827,1.3556723335800296,0.036965739915923536,0.4175694215122014,0.9956891886063076
energy_efficiency,23,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,24,m1,SVR-MAPE,SVR-MAPE,psvr,2.0572550518405475,3.294123693824137,1.3075076101230128,0.04024964009434479,0.5822191643914181,0.9938250402890585
energy_efficiency,24,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,7.491564670154109,12.42419368769006,4.6674676641766775,0.12391191053962078,4.3973990233326115,0.9533616145555847
energy_efficiency,24,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.006215030349626,11.54011425271607,5.682186014579158,0.19998855476738114,10.724160143064767,0.8862606027640307
energy_efficiency,24,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.006215030349626,11.54011425271607,5.682186014579158,0.19998855476738114,10.724160143064767,0.8862606027640307
energy_efficiency,24,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,28.520012762101615,33.749861502895925,17.19295010815422,0.6818255013452452,110.76317767189275,-0.17474346674026275
energy_efficiency,24,m4b,LS-RMSPE + Sym. Kernel (RMSPE opt.),LS-RMSPE+SK-R,psvr,28.520012762101615,33.749861502895925,17.19295010815422,0.6818255013452452,110.76317767189275,-0.17474346674026275
energy_efficiency,24,b1,ε-SVR (MSE),SVR-MSE,baseline,2.5011409597669156,4.110992275027027,1.5879066971980795,0.04584295456031152,0.7109996766925938,0.9924592067273182
energy_efficiency,24,b2,Random Forest,RF,baseline,1.7634775098254822,2.56062723782689,1.1218149667147799,0.03279096610492022,0.28129423210614096,0.9970166207909159
energy_efficiency,24,b3,XGBoost,XGB,baseline,1.5808871108439746,2.0092365554837937,1.0061195518479542,0.029510740700085386,0.18863123675415025,0.9979993954881243
energy_efficiency,24,b4,Linear Regression,LR,baseline,10.601782899535241,14.474165372859543,6.630744460203996,0.20138217324156688,10.057077707160309,0.8933356140613529
energy_efficiency,24,b5,WLS (1/y²),WLS,baseline,10.055557337651878,13.32467018965326,6.3132976184081295,0.19852533655083046,10.048152154663956,0.8934302776011909
energy_efficiency,24,b6,Log-SVR,Log-SVR,baseline,2.5664399510067857,4.510043103691828,1.6273247269212272,0.04740350315565123,0.9619371511438034,0.9897977883311696
energy_efficiency,24,b7a,QR (τ = 0.5),QR,baseline,NA,NA,NA,NA,NA,NA
energy_efficiency,25,m1,SVR-MAPE,SVR-MAPE,psvr,1.7172594813647672,2.644966144851451,1.092189369736104,0.034165790120824754,0.48733846235139877,0.9953964954841813
energy_efficiency,25,m2,SVR-MAPE + Sym. Kernel,SVR-MAPE+SK,psvr,9.894257157443343,17.31050535379006,6.015455826746103,0.14958852269573342,6.200800503104276,0.9414258973527339
energy_efficiency,25,m3a,LS-RMSPE (MAPE opt.),LS-RMSPE-M,psvr,9.052524438275594,11.62453122061312,5.710163932044723,0.193624138009932,11.430226040795732,0.8920276127155118
energy_efficiency,25,m3b,LS-RMSPE (RMSPE opt.),LS-RMSPE-R,psvr,9.052524438275594,11.62453122061312,5.710163932044723,0.193624138009932,11.430226040795732,0.8920276127155118
energy_efficiency,25,m4a,LS-RMSPE + Sym. Kernel (MAPE opt.),LS-RMSPE+SK-M,psvr,31.996516380311213,36.78820835648317,19.17653867432914,0.7208129298877417,126.37913210451214,-0.19380461484871292
